Title,Document Name,Ark Identifier,July,August,September,Total
"Unknown",waukatzsolomonua2325.xml,80444/xv82586,29,20,53,102
"Brotman (Daryl M.) Political Portraits Photograph Collection",waubrotmandarylmphcoll015.xml,80444/xv73486,30,35,37,102
"Unknown",waubloedelprentice5044.xml,80444/xv09173,25,19,58,102
"Taylor (George Edward) Papers",wauua19_12_1695taylorgeorge.xml,80444/xv59521,40,22,40,102
"Unknown",wauvirginiastatelibrary3155.xml,80444/xv31857,19,62,21,102
"Unknown",waustrongfamily0958.xml,80444/xv06265,14,59,29,102
"Early Photographic Media Collection",wauphotographicmediaphcoll500.xml,80444/xv78646,8,52,41,101
"Unknown",waustiefelfamily2994.xml,80444/xv28091,19,60,22,101
"Unknown",wauecksteinjoanna2460.xml,80444/xv04400,8,48,43,99
"Gardner (Grace Christianson) papers",waugardnergracechristianson5749.xml,80444/xv30767,14,44,40,98
"Unknown",wauvanlydegrafclayton1341.xml,80444/xv46075,28,24,46,98
"Unknown",wauseattlefuneralhomes5522_5529.xml,80444/xv72671,18,32,48,98
"Alaska Steamship Company Photographs of Docks and Harbors",waualaskasteamshipcompanyphcoll646.xml,80444/xv85850,30,31,37,98
"Andrews (Emery E.) Papers",wauandrewsemery1908_1_1908_3.xml,80444/xv99872,22,23,52,97
"Fukuda (Frank) Photograph and Ephemera Collection",waufukudafrankphcoll128.xml,80444/xv31814,36,25,36,97
"Curtis (Asahel) Papers",waucurtisasahel4058-3_4058-4.xml,80444/xv83799,27,33,37,97
"Payne (Blanche) Papers",wauua19_63_1918payneblanche.xml,80444/xv22589,38,27,32,97
"Heilman (Robert Bechtold) Papers",wauua19_13_1000heilmanrobert.xml,80444/xv76958,27,21,49,97
"Unknown",waucarolineklinegallandhomefortheagedseattlewash2288.xml,80444/xv57238,11,52,34,97
"Hegg (Eric A.) Copper River Railway Photograph Album",wauheggcopperriverphcoll375.xml,80444/xv84824,32,38,26,96
"Unknown",wauuwmtsthelens5874.xml,80444/xv71539,19,29,48,96
"Unknown",waupricefamily1425.xml,80444/xv04592,8,67,21,96
"Olson (David) Papers",wauolsondavidjua5672.xml,80444/xv99932,34,32,29,95
"Kangas (Matthew) Papers",waukangasmatthew3058.xml,80444/xv49263,41,26,28,95
"Haley (Frederick T.) Papers",wauhaleyfrederick1988.xml,80444/xv86199,23,13,58,94
"Ancient Order of United Workmen.",wauancientorderofunitedworkmen1434_1441_1460.xml,80444/xv72351,6,26,62,94
"Unknown",wauhoagwendell5078.xml,80444/xv67230,4,46,44,94
"Birnbaum (Zygmund William) Photograph Collection",waubirnbaumzwphcoll679.xml,80444/xv77644,31,25,38,94
"Baltic Community Photograph Project",waubalticcommunityphotoprojectphcoll780.xml,80444/xv25201,32,14,47,93
"Fuller (Eugenia May) Papers",wauua18_00_3348fullereugeniamay.xml,80444/xv07190,42,28,23,93
"Alaska Postcard Collection",waualaskapostcardphcoll800.xml,80444/xv57141,16,55,21,92
"Misch (Peter H.) Papers",wauua19_20_3370mischpeter.xml,80444/xv16613,35,32,25,92
"Princess Angeline Photograph and Postcard Collection",wauangelinephcoll844.xml,80444/xv41122,28,23,41,92
"Unknown",waumanningharvey2097.xml,80444/xv75091,30,35,27,92
"Unknown",wauua19_33_2702bensonhenry.xml,80444/xv04112,32,24,36,92
"Haldane (Bernard) Papers",wauhaldanebernard5428.xml,80444/xv90646,23,16,52,91
"Unknown",wauhoughtoncluckcoughlinandschubat0384.xml,80444/xv37636,38,25,28,91
"Corr (William and Cecilia) papers",waucorrcecilia5501.xml,80444/xv28872,24,13,54,91
"Lutey (William Glen) Photograph Collection",wauluteywilliamglenphcoll496.xml,80444/xv12664,30,31,30,91
"Danz Family Photograph Collection",waudanzfamilyphcoll696.xml,80444/xv66016,27,33,31,91
"Cushman Dam Photograph Collection",waucushmandamphcoll637.xml,80444/xv88928,26,36,28,90
"Unknown",waubareralanl4408.xml,80444/xv60516,29,29,32,90
"Unknown",waumillerdavidhunter4822.xml,80444/xv80313,16,57,17,90
"Alaska Highway Construction Photograph Collection",waualaskahighwayconstructionphcoll651.xml,80444/xv73881,26,30,33,89
"Boetzkes (Ottilie)",wauboetzkesottiliegua2918.xml,80444/xv24050,5,36,48,89
"Corbitt (Marsh Morgan) photograph albums",waucorbittphcoll540.xml,80444/xv46728,31,29,29,89
"Unknown",wauandersonthomasmcarthur1973.xml,80444/xv69815,13,54,22,89
"Buschmann family",waubuschmannfamily5812.xml,80444/xv40142,12,55,22,89
"Unknown",wauwto1999seattleprotest5177.xml,80444/xv08728,19,32,38,89
"Unknown",waumolenaardee4578.xml,80444/xv62176,28,29,32,89
"Unknown",wauunitedbrotherhoodcarpentersjoinersamerica1228.xml,80444/xv66036,30,30,29,89
"Unknown",wauua18_10_3252steinbrueckvictor.xml,80444/xv62947,33,23,32,88
"Sakamoto (James Y.) Papers",wausakamotojames1609.xml,80444/xv03087,24,26,38,88
"Meed (William E.) Photograph Collection",waumeedwilliamphcoll246.xml,80444/xv25659,53,25,10,88
"Unknown",waucentralseattlecommunitycouncilfederationseattlewash1801.xml,80444/xv95435,35,23,30,88
"Gould Family Photograph Collection",waugouldfamilyph2005_049.xml,80444/xv25009,8,52,28,88
"Unknown",waulelliphil5536.xml,80444/xv28463,22,26,40,88
"Unknown",waugoldfarbsamuele2784.xml,80444/xv69441,21,22,44,87
"Bernardi (Susan R.) Photos of Eskimo at Kingegan, Cape Prince of Wales, Alaska",waueskimokingeganphcoll49.xml,80444/xv80036,31,30,26,87
"Unknown",waudelacyhugh3915.xml,80444/xv83805,33,23,31,87
"Unknown",wauua20_01_2857monsenrjoseph.xml,80444/xv19163,20,30,37,87
"Unknown",wauebyedwinharoldua0934.xml,80444/xv07995,16,50,21,87
"Hirabayashi (Gordon) Photograph Collection",wauhirabayashigordonphcoll1314.xml,80444/xv29849,24,18,44,86
"Unknown",wauforcemf4235.xml,80444/xv84832,10,7,69,86
"Unknown",waumckayleahmiller1266.xml,80444/xv12768,21,18,46,85
"Unknown",waumatthewsmarka0097_2757.xml,80444/xv18828,23,20,42,85
"Unknown",wauhechtirenewd2783.xml,80444/xv22967,13,55,16,84
"Semple (Eugene) Papers",wausempleeugene0532.xml,80444/xv28059,35,19,30,84
"Unknown",waupacificcoastcompany2241.xml,80444/xv74139,37,26,21,84
"Unknown",waubackusmansonfranklin0221.xml,80444/xv39590,18,15,51,84
"Kincaid (Trevor) Papers",wauua19_38_1560kincaidtrevor.xml,80444/xv55081,28,21,35,84
"Unknown",wauseattleartmuseum2636.xml,80444/xv43222,25,31,27,83
