Title,Document Name,Ark Identifier,July,August,September,Total
"Richard Joseph LeBlanc, Sr. papers",uum_accn2122.xml,80444/xv23547,0,0,0,0
"Wilby Durham papers",uum_accn1708.xml,80444/xv85986,0,0,0,0
"Utah Statewide Coordinated Film History Project records",uum_accn0779.xml,80444/xv50567,0,0,0,0
"Jim Sullivan papers",uum_accn1425.xml,80444/xv21572,0,0,0,0
"Westwater, Utah collection",uum_accn1441.xml,80444/xv12686,0,0,0,0
"Beverly Bithell photograph collection",uum_p0260.xml,80444/xv94445,0,0,0,0
"Utah Schools photograph collection",uum_p0428.xml,80444/xv98651,0,0,0,0
"Dawn House papers",uum_accn1839.xml,80444/xv97769,0,0,0,0
"Milton Edwin Trenam papers",uum_accn1951.xml,80444/xv62808,0,0,0,0
"Lloyd Conyers papers",uum_ms0408.xml,80444/xv78713,0,0,0,0
"James H. Strang papers",uum_accn0884.xml,80444/xv09729,0,0,0,0
"Takasaburo and Lillian Sakaye Sekino papers",uum_accn2158.xml,80444/xv14477,0,0,0,0
"Elizabeth K. Burns essay",uum_accn0572.xml,80444/xv44897,0,0,0,0
"Auxiliary of the Reading Room for the Blind scrapbook",uum_accn2187.xml,80444/xv53329,0,0,0,0
"Ron Howard papers",uum_accn2855.xml,80444/xv41156,0,0,0,0
"George Q. Cannon photograph collection",uum_p0450.xml,80444/xv04583,0,0,0,0
"Thomas C. Griggs diaries",uum_accn0620.xml,80444/xv69381,0,0,0,0
"Utah Rivers Council records",uum_accn1933.xml,80444/xv56921,0,0,0,0
"Annie Eggertsen autobiography",uum_accn0782.xml,80444/xv52838,0,0,0,0
"Veda T. Hale collection",uum_accn1484.xml,80444/xv60003,0,0,0,0
"Utah Science Center Authority collection",uum_accn1501.xml,80444/xv14984,0,0,0,0
"Community Action Program photograph collection",uum_p0263.xml,80444/xv00561,0,0,0,0
"Hawley family papers",uum_ms0343.xml,80444/xv86550,0,0,0,0
"Harold F. Silver papers",uum_accn1551.xml,80444/xv77819,0,0,0,0
"Charles H. Walker papers",uum_accn2510.xml,80444/xv01605,0,0,0,0
"Atchison and Pike's Peak Railroad ledger",uum_accn2487.xml,80444/xv43606,0,0,0,0
"Larry H. Miller papers",uum_accn1379.xml,80444/xv68289,0,0,0,0
"Union Pacific Railroad vouchers",uum_ms0321.xml,80444/xv24740,0,0,0,0
"Young Men's Literary Association collection",uum_accn2253.xml,80444/xv67587,0,0,0,0
"Virginia Kelson photograph collection",uum_p0458.xml,80444/xv79748,0,0,0,0
"Amarilla Hamblin Lee papers",uum_ms0615.xml,80444/xv24954,0,0,0,0
"Tom Shannon papers",uum_accn2775.xml,80444/xv14837,0,0,0,0
"L. M. Sutton papers",uum_accn2266.xml,80444/xv88113,0,0,0,0
"Calvin D. Tolman papers",uum_accn1445.xml,80444/xv96517,0,0,0,0
"William F. X. McConnell article",uum_accn2146.xml,80444/xv89193,0,0,0,0
"Lucy Coila Workman family papers",uum_accn0321.xml,80444/xv45516,0,0,0,0
"McLean Watters photograph collection",uum_p0444.xml,80444/xv11203,0,0,0,0
"Mountain Meadows Association records",uum_accn1253.xml,80444/xv53900,0,0,0,0
"Joseph A. Young photograph collection",uum_p0233.xml,80444/xv70050,0,0,0,0
"Meriam P. Beard collection",uum_accn2178.xml,80444/xv67202,0,0,0,0
"Ariel C. Silver papers",uum_accn2456.xml,80444/xv57339,0,0,0,0
"Cottonwood Country Club photograph collection",uum_p1308.xml,80444/xv23333,0,0,0,0
"Erma Brunt Faldmo papers",uum_accn2130.xml,80444/xv28823,0,0,0,0
"Edgar Bering papers",uum_accn1488.xml,80444/xv87673,0,0,0,0
"Record of the Church of Jesus Christ of Latter-day Saints in the Harmony branch and ward",uum_accn0325.xml,80444/xv62448,0,0,0,0
"A. Selden Millward papers",uum_accn1912.xml,80444/xv15026,0,0,0,0
"Brian Paul Winterowd papers",uum_ms0426.xml,80444/xv56469,0,0,0,0
"Lewis M. Rogers papers",uum_accn1249.xml,80444/xv76043,0,0,0,0
"Nicholas Groesbeck Smith papers",uum_accn2078.xml,80444/xv60955,0,0,0,0
"Charles M. Pickett papers",uum_accn2131.xml,80444/xv68505,0,0,0,0
"Raymond Price papers",uum_accn2869.xml,80444/xv68490,0,0,0,0
"Dan Wesley Urry papers",uum_accn1183.xml,80444/xv08569,0,0,0,0
"Henry Clark Jackson papers",uum_accn0400.xml,80444/xv37930,0,0,0,0
"First Church of Christ, Scientist records",uum_accn1831.xml,80444/xv47860,0,0,0,0
"Mountain Sports Media press releases",uum_accn0155.xml,80444/xv01803,0,0,0,0
"Sue Jensen Weeks papers",uum_accn2179.xml,80444/xv60623,0,0,0,0
"Marvin H. Strong papers",uum_accn1872.xml,80444/xv15698,0,0,0,0
"James W. Varin ski publications collection",uum_accn1417.xml,80444/xv47531,0,0,0,0
"James Westfield papers",uum_accn2834.xml,80444/xv40881,0,0,0,0
"Harriet L. Reid memoir",uum_ms0274.xml,80444/xv79156,0,0,0,0
"Toshiko Marian Morimoto papers",uum_accn2190.xml,80444/xv57565,0,0,0,0
"Katie Lee manuscript",uum_accn2842.xml,80444/xv15036,0,0,0,0
"Haven G. Day papers",uum_accn1356.xml,80444/xv02188,0,0,0,0
"Hiram D. Upham letters",uum_accn0397.xml,80444/xv59228,0,0,0,0
"Journal of Asian Studies records",uum_accn2198.xml,80444/xv46969,0,0,0,0
"Bruce James Black papers",uum_accn1886.xml,80444/xv10968,0,0,0,0
"Amasa Mason Lyman papers",uum_accn0945.xml,80444/xv21173,0,0,0,0
"Bruce Plenk essays",uum_ms0296.xml,80444/xv51361,0,0,0,0
"Royal Coal Company payroll ledgers",uum_accn1186.xml,80444/xv06735,0,0,0,0
"Stock and Bond Certificate Collection",uum_ms0077.xml,80444/xv51071,0,0,0,0
"Utah Copper Company records",uum_accn1028.xml,80444/xv94940,0,0,0,0
"Network magazine records",uum_ms0537.xml,80444/xv16000,0,0,0,0
"Utah Newspaper Project collection",uum_accn2068.xml,80444/xv88375,0,0,0,0
"Classics Club records",uum_accn2436.xml,80444/xv56808,0,0,0,0
"Taylor H. Merrill papers",uum_accn1352.xml,80444/xv39382,0,0,0,0
"Joseph S. Willes papers",uum_ms0355.xml,80444/xv46713,0,0,0,0
"Louisa Wagoner Thorne diaries",uum_accn1010.xml,80444/xv32693,0,0,0,0
"Theron David Read papers",uum_accn2518.xml,80444/xv60241,0,0,0,0
"Coal Index",uum_accn1075.xml,80444/xv18563,0,0,0,0
"Susan Miller papers",uum_accn2756.xml,80444/xv17001,0,0,0,0
"Fred Harvey photograph collection",uum_p0482.xml,80444/xv00897,0,0,0,0
"William A. Britney papers",uum_accn0309.xml,80444/xv93939,0,0,0,0
"Eli A. Day papers",uum_ms0387.xml,80444/xv47595,0,0,0,0
"Frank Filkins photograph collection",uum_p0549.xml,80444/xv43017,0,0,0,0
"George Reynolds photograph collection",uum_p0523.xml,80444/xv77410,0,0,0,0
"Utah Medical Association records",uum_accn2015.xml,80444/xv52453,0,0,0,0
"Ambrosina Colombo Bonza oral history interview",uum_accn0807.xml,80444/xv18786,0,0,0,0
"Thomas Bradley letter",uum_ms0338.xml,80444/xv34735,0,0,0,0
"English postcard collection",uum_accn2520.xml,80444/xv75524,0,0,0,0
"James Pace papers",uum_accn0083.xml,80444/xv96701,0,0,0,0
"Clark J. Phelps papers",uum_accn2062.xml,80444/xv16143,0,0,0,0
"Marvin J. Bertoch papers",uum_accn1489.xml,80444/xv89294,0,0,0,0
"Growers' Market Company records",uum_accn2157.xml,80444/xv71093,0,0,0,0
"Ogden City Council minutes",uum_accn0326.xml,80444/xv81378,0,0,0,0
"Parik City Ski Association photograph collection",uum_p0406.xml,80444/xv04333,0,0,0,0
"ECKANKAR Records photograph collection",uum_p0582.xml,80444/xv64443,0,0,0,0
"Karolyn Wright McGuire papers",uum_accn2274.xml,80444/xv03723,0,0,0,0
"Wallace A. Goates sheet music collection",uum_accn1777.xml,80444/xv04104,0,0,0,0
"Peter H. Roth papers",uum_accn2566.xml,80444/xv91806,0,0,0,0
"Samuel Shimp travel notes",uum_accn2801.xml,80444/xv74090,0,0,0,0
"Jack Shapiro papers",uum_accn1849.xml,80444/xv01025,0,0,0,0
"Benjamin Fanklin Cummings papers",uum_ms0060.xml,80444/xv50216,0,0,0,0
"Culture Lure Club records",uum_accn1635.xml,80444/xv79248,0,0,0,0
"Salt Lake City Flooding photograph collection",uum_p0261.xml,80444/xv62167,0,0,0,0
"Lynn Pulsipher essay",uum_ms0279.xml,80444/xv82415,0,0,0,0
"Joseph Standing collection",uum_accn0956.xml,80444/xv39562,0,0,0,0
"Provo, Utah photograph collection",uum_p0088.xml,80444/xv40249,0,0,0,0
"Sundance Ski Area photograph collection",uum_p0383.xml,80444/xv69586,0,0,0,0
"Humanists of Utah records",uum_accn1280.xml,80444/xv52981,0,0,0,0
"Wilford E. Christensen papers",uum_accn2247.xml,80444/xv51971,0,0,0,0
"Ute Alpine Club records",uum_ms0438.xml,80444/xv88015,0,0,0,0
"Peter L. Kraus collection",uum_accn2324.xml,80444/xv45089,0,0,0,0
"Boy Scouts of America Troop 84 records",uum_accn2581.xml,80444/xv76296,0,0,0,0
"Mountain Lake Extension Mining Company records",uum_accn0292.xml,80444/xv24511,0,0,0,0
"Salt Lake Tribune photograph collection",uum_p0378.xml,80444/xv02661,0,0,0,0
"Alonzo Huckins diary",uum_ms0130.xml,80444/xv76071,0,0,0,0
"Rawlins B. Young papers",uum_accn1758.xml,80444/xv19625,0,0,0,0
"Carlton Culmsee article",uum_accn0753.xml,80444/xv94912,0,0,0,0
"Wilford Ence papers",uum_ms0119.xml,80444/xv00640,0,0,0,0
"Minute book of South Cottonwood Quorum of Seventies and Mendon Quorum of Seventies",uum_accn0323.xml,80444/xv53576,0,0,0,0
"Elmore Winfield LeRoy papers",uum_ms0256.xml,80444/xv72888,0,0,0,0
"Kurt Weill Foundation for Music collection",uum_accn1555.xml,80444/xv46032,0,0,0,0
"Vernal Holley papers",uum_accn1475.xml,80444/xv01464,0,0,0,0
"Trenton Falls, New York photograph collection",uum_p0236.xml,80444/xv36355,0,0,0,0
"Andrew Orr letters",uum_accn1272.xml,80444/xv57873,0,0,0,0
"I. C. C. Whitmore papers",uum_accn1965.xml,80444/xv87448,0,0,0,0
"Charles H. Monson essay competition collection",uum_accn0526.xml,80444/xv76385,0,0,0,0
"Ray Grass papers",uum_accn2874.xml,80444/xv65371,0,0,0,0
"Monument Park Ninth Ward and Stake newsletters",uum_accn1631.xml,80444/xv85696,0,0,0,0
"Ken Garff papers",uum_accn2237.xml,80444/xv97787,0,0,0,0
"Dialogue Foundation photograph collection",uum_p0589.xml,80444/xv45623,0,0,0,0
"Bingham Mines Company annual reports",uum_accn1940.xml,80444/xv84954,0,0,0,0
"Jennie M. Crabbe papers",uum_accn2255.xml,80444/xv61468,0,0,0,0
"Alexander Faddies diaries",uum_accn1757.xml,80444/xv83129,0,0,0,0
"Overland Stage Lines memorabilia",uum_accn0646.xml,80444/xv33663,0,0,0,0
"Bear River, Utah photograph collection",uum_p0213.xml,80444/xv81661,0,0,0,0
"Tandy Beal papers",uum_accn2044.xml,80444/xv28298,0,0,0,0
"Institute for Religious Research records",uum_accn0791.xml,80444/xv71673,0,0,0,0
"Ralf R. Woolley papers",uum_accn1407.xml,80444/xv50094,0,0,0,0
"Richard D. Van Orden papers",uum_accn0612.xml,80444/xv74008,0,0,0,0
"Emil Morris Whitesides papers",uum_accn2076.xml,80444/xv39657,0,0,0,0
"James Edward Talmage photograph collection",uum_p0703.xml,80444/xv76763,0,0,0,0
"Burns Bench Irrigation Company stock certificate registry books",uum_ms0636.xml,80444/xv49722,0,0,0,0
"Alaska photograph collection",uum_p0212.xml,80444/xv51339,0,0,0,0
"Elizabeth and Jimmy Miklavcic papers",uum_accn2819.xml,80444/xv09698,0,0,0,0
"Mark K. Allen papers",uum_accn1330.xml,80444/xv63882,0,0,0,0
"Salt Lake County reorganization records",uum_accn2039.xml,80444/xv08023,0,0,0,0
"Jerzy L. Feiner monograph",uum_accn1544.xml,80444/xv60910,0,0,0,0
"Jack Warren Keuffel photograph collection",uum_p0299.xml,80444/xv32400,0,0,0,0
"Rick Reese papers",uum_accn1424.xml,80444/xv73516,0,0,0,0
"Stephen C. Foster collection",uum_accn1317.xml,80444/xv01071,0,0,0,0
"Wasatch Westerners records",uum_accn0923.xml,80444/xv30831,0,0,0,0
"Fillmore, Utah photograph collection",uum_p0219.xml,80444/xv14236,0,0,0,0
"B. B. Wrapfr papers",uum_accn2365.xml,80444/xv53457,0,0,0,0
"Ralph Elliott Margetts papers",uum_ms0603.xml,80444/xv75701,0,0,0,0
"General store ledger page",uum_accn2525.xml,80444/xv75643,0,0,0,0
"Flora Stewart Bennion collection",uum_accn1623.xml,80444/xv30877,0,0,0,0
"Price, Utah photograph collection",uum_p0186.xml,80444/xv60272,0,0,0,0
"Patrice M. Arent papers",uum_accn2335.xml,80444/xv98370,0,0,0,0
"Sol J. Selvin photograph collection",uum_p0465.xml,80444/xv40328,0,0,0,0
"Mormon missionary in Germany manuscript",uum_accn2542.xml,80444/xv69049,0,0,0,0
"William B. Ashworth autobiography",uum_accn1087.xml,80444/xv72744,0,0,0,0
"Andrus family papers",uum_ms0327.xml,80444/xv87298,0,0,0,0
"Eunice Merrell Clifton papers",uum_accn2430.xml,80444/xv56314,0,0,0,0
"Salina, Utah photograph collection",uum_p0271.xml,80444/xv43701,0,0,0,0
"Russell Simon and Margaret Breer Fraser papers",uum_accn2511.xml,80444/xv70309,0,0,0,0
"John Anderson papers",uum_accn2250.xml,80444/xv38348,0,0,0,0
"Jim Shane Alta, Utah collection",uum_accn1071.xml,80444/xv14825,0,0,0,0
"Mormon businessman in Salt Lake City diaries",uum_accn2540.xml,80444/xv84735,0,0,0,0
"Karen Korfanta papers",uum_accn1689.xml,80444/xv62216,0,0,0,0
"William Simpson Gould papers",uum_accn1674.xml,80444/xv52728,0,0,0,0
"Mace K. Church papers",uum_accn1914.xml,80444/xv59442,0,0,0,0
"Spanish Trail collection",uum_accn1083.xml,80444/xv47973,0,0,0,0
"Arvo Van Alstyne photograph collection",uum_p0576.xml,80444/xv23413,0,0,0,0
"Curtis family histories",uum_accn1121.xml,80444/xv81945,0,0,0,0
"Coptic encyclopedia records",uum_accn1205.xml,80444/xv72390,0,0,0,0
"Mt. Nebo Sugar Beet and Land Company records",uum_accn1975.xml,80444/xv67181,0,0,0,0
"Sons of the Utah Pioneers certificate",uum_accn0245.xml,80444/xv81524,0,0,0,0
"Don Trimble papers",uum_accn2815.xml,80444/xv28192,0,0,0,0
"Walker family papers",uum_ms0463.xml,80444/xv94805,0,0,0,0
"Thomas Robinson Cutler biography",uum_accn0848.xml,80444/xv96499,0,0,0,0
"Lucille Iredale Carleson papers",uum_accn1811.xml,80444/xv29885,0,0,0,0
"Malad City Electrical Power Light System manuscript",uum_ms0326.xml,80444/xv34869,0,0,0,0
"Ossian F. Taylor papers",uum_accn1782.xml,80444/xv45217,0,0,0,0
"Conrad B. Harrison papers",uum_accn1504.xml,80444/xv88098,0,0,0,0
"American Association of Mining Engineers photograph collection",uum_p0159.xml,80444/xv51867,0,0,0,0
"Dorothy Bearnson papers",uum_accn1123.xml,80444/xv49728,0,0,0,0
"George E. Stewart article",uum_accn0528.xml,80444/xv34661,0,0,0,0
"Bent Franklin Larsen photograph collection",uum_p1447.xml,80444/xv17095,0,0,0,0
"Timothy Kendell autobiography",uum_ms0041.xml,80444/xv12338,0,0,0,0
"Utah Ski Archives Advisory Board records",uum_accn1806.xml,80444/xv19232,0,0,0,0
"Defeat of the Martin ministry papers",uum_accn1885.xml,80444/xv24313,0,0,0,0
"Einar Fredbo skiing scrapbook",uum_accn1586.xml,80444/xv11151,0,0,0,0
"Robert L. Miller papers",uum_accn2064.xml,80444/xv87655,0,0,0,0
"Helen O'Connell papers",uum_accn1873.xml,80444/xv82751,0,0,0,0
"Utah College Library Council records",uum_accn0961.xml,80444/xv67803,0,0,0,0
"History of the National Association of Postmasters of the United States, Utah Chapter",uum_accn2629.xml,80444/xv67568,0,0,0,0
"William Adams family papers",uum_accn1621.xml,80444/xv66232,0,0,0,0
"Utah National Prosperity Plan records",uum_ms0211.xml,80444/xv25976,0,0,0,0
"Tuesday Study Club records",uum_accn1443.xml,80444/xv36743,0,0,0,0
"Henry Maiben papers",uum_accn1845.xml,80444/xv27859,0,0,0,0
"Ethel M. Piper papers",uum_accn1542.xml,80444/xv46142,0,0,0,0
"Bonneville Towers collection",uum_ms0414.xml,80444/xv41720,0,0,0,0
"Arcadian Brotherhood of Intermountain States records",uum_accn1225.xml,80444/xv89944,0,0,0,0
"C. Edward Jacob papers",uum_ms0406.xml,80444/xv39483,0,0,0,0
"R. R. Stevens papers",uum_ms0428.xml,80444/xv19616,0,0,0,0
"Utah flood survey reports",uum_ms0208.xml,80444/xv12442,0,0,0,0
"Edward Hunter photograph collection",uum_p0027.xml,80444/xv89578,0,0,0,0
"North and East Regional Council of Neighborhood Associations records",uum_accn1636.xml,80444/xv45874,0,0,0,0
"Heber J. Sears papers",uum_accn2488.xml,80444/xv62475,0,0,0,0
"Pearl Biddlecome Baker papers",uum_accn1832.xml,80444/xv30804,0,0,0,0
"Electors of president and vice-president certificate of the governor",uum_accn0758.xml,80444/xv62826,0,0,0,0
"Theta Epsilon Sorority dance cards",uum_accn1082.xml,80444/xv18270,0,0,0,0
"League of Women's Voters of Salt Lake City photograph collection",uum_p0129.xml,80444/xv97082,0,0,0,0
"Byron Marchant papers",uum_accn1001.xml,80444/xv77005,0,0,0,0
"Spanish Speaking Organization for Community Integrity and Opportunity records (SOCIO) photograph collection",uum_p0708.xml,80444/xv67013,0,0,0,0
"Relief Society General Board records",uum_accn1974.xml,80444/xv34042,0,0,0,0
"Peter V. Karns papers",uum_accn1958.xml,80444/xv47158,0,0,0,0
"McCornick and Company records",uum_accn1964.xml,80444/xv09469,0,0,0,0
"Samantha Tryphena Brimhall Foley autobiography",uum_ms0591.xml,80444/xv66571,0,0,0,0
"Lucybeth Cardon Rampton photograph collection",uum_p0128.xml,80444/xv07968,0,0,0,0
"Utahns For Responsible Public Spending records",uum_accn1548.xml,80444/xv57217,0,0,0,0
"Dennis D. Gardner papers",uum_accn1870.xml,80444/xv26455,0,0,0,0
"Martha Springman Castagnoli papers",uum_accn2551.xml,80444/xv24746,0,0,0,0
"Jerry H. Dunton papers",uum_accn1851.xml,80444/xv42486,0,0,0,0
"Ralph Bassett Wright papers",uum_accn0862.xml,80444/xv38235,0,0,0,0
"Colorado photograph collection",uum_p0215.xml,80444/xv60937,0,0,0,0
"Utah Legislative Conference records",uum_accn0699.xml,80444/xv33078,0,0,0,0
"David Charles Williams papers",uum_accn2290.xml,80444/xv89065,0,0,0,0
"Cecil L. Mills, Jr. papers",uum_accn2833.xml,80444/xv71368,0,0,0,0
"Peter M. Mickelsen photograph collection",uum_p0453.xml,80444/xv62606,0,0,0,0
"Sheridan L. McGarry papers",uum_accn1595.xml,80444/xv15237,0,0,0,0
"Elbert Duncan Thomas speeches",uum_ms0294.xml,80444/xv54129,0,0,0,0
"Kim David Richards papers",uum_accn2734.xml,80444/xv78140,0,0,0,0
"Joseph L. Chandler papers",uum_accn1656.xml,80444/xv81243,0,0,0,0
"Nichiren Buddhist Temple records",uum_accn1296.xml,80444/xv55740,0,0,0,0
"John Fitch Kinney autobiography",uum_ms0303.xml,80444/xv15386,0,0,0,0
"Dean Thompson papers",uum_accn1853.xml,80444/xv46936,0,0,0,0
"Preston D. Linford papers",uum_accn1833.xml,80444/xv66928,0,0,0,0
"Lucy May Van Cott papers",uum_accn0717.xml,80444/xv61260,0,0,0,0
"Alta mining financial records",uum_accn1575.xml,80444/xv89828,0,0,0,0
"Magna Community Church records",uum_accn1115.xml,80444/xv00366,0,0,0,0
"Belnap family papers",uum_accn0399.xml,80444/xv06417,0,0,0,0
"Andrew W. Wiltse and Joel Farnham patent",uum_accn1332.xml,80444/xv19598,0,0,0,0
"John B. and Margaret Gibson Smith papers",uum_accn2293.xml,80444/xv18231,0,0,0,0
"Blue Key membership list",uum_accn0960.xml,80444/xv79205,0,0,0,0
"William C. Staines certificate of appointment",uum_ms0380.xml,80444/xv10058,0,0,0,0
"Intermountain Ski Instructors Association records",uum_accn0425.xml,80444/xv90725,0,0,0,0
"Helen Mae Shufelt Chindgren papers",uum_accn2618.xml,80444/xv72402,0,0,0,0
"Benjamin Morgan Roberts papers",uum_accn0701.xml,80444/xv10995,0,0,0,0
"George Crane autobiography",uum_ms0075.xml,80444/xv80755,0,0,0,0
"Salt Lake Temple dedication card",uum_accn2563.xml,80444/xv71603,0,0,0,0
"Marthinius A. Strand photograph collection",uum_p1306.xml,80444/xv22808,0,0,0,0
"Raymond Stewart photograph collection",uum_p0376.xml,80444/xv23840,0,0,0,0
"Don Lind photograph collection",uum_p0704.xml,80444/xv95867,0,0,0,0
"Asahel Hart Woodruff papers",uum_accn1442.xml,80444/xv36642,0,0,0,0
"Rose Thomas Graham papers",uum_accn2165.xml,80444/xv09487,0,0,0,0
"Arthur T. Lewis oral history interview",uum_accn0261.xml,80444/xv86987,0,0,0,0
"George Richard Hill papers",uum_accn0966.xml,80444/xv88226,0,0,0,0
"Albert C. Allen papers",uum_ms0581.xml,80444/xv84194,0,0,0,0
"Eleanor L. Nicholes papers",uum_accn1185.xml,80444/xv15408,0,0,0,0
"Mark Lindsey papers",uum_accn1713.xml,80444/xv02859,0,0,0,0
"Art Access/VSA Utah records",uum_accn2782.xml,80444/xv62457,0,0,0,0
"Richard Clay papers",uum_accn2485.xml,80444/xv04772,0,0,0,0
"Maxwell Myer Wintrobe papers",uum_accn0954.xml,80444/xv35186,0,0,0,0
"Geology index",uum_accn1634.xml,80444/xv64477,0,0,0,0
"Alma Garth Sorenson papers",uum_accn0132.xml,80444/xv35281,0,0,0,0
"Earl M. Wunderli papers",uum_accn1013.xml,80444/xv81216,0,0,0,0
"Miss Helen Snow Kimball Domestic Travel Award sketchbooks",uum_accn2521.xml,80444/xv81597,0,0,0,0
"Jacob Johnson papers",uum_ms0331.xml,80444/xv04336,0,0,0,0
"Religious Society of Friends records",uum_accn1780.xml,80444/xv05975,0,0,0,0
"Salt Lake City - Ulan Ude Friendship Committee records",uum_accn1907.xml,80444/xv55212,0,0,0,0
"Thomas George Brown papers",uum_accn2052.xml,80444/xv49212,0,0,0,0
"Chadwin H. Peirce papers",uum_accn1752.xml,80444/xv16983,0,0,0,0
"Utah Personnel and Guidance Association records",uum_accn0769.xml,80444/xv32626,0,0,0,0
"Ike Spencer scrapbook",uum_accn2768.xml,80444/xv10189,0,0,0,0
"Spanish-Speaking Organization for Community, Integrity and Opportunity (SOCIO) records",uum_accn1142.xml,80444/xv57015,0,0,0,0
"R. Thayne Robson papers",uum_accn2492.xml,80444/xv96420,0,0,0,0
"Randy K. Baker papers",uum_accn0348.xml,80444/xv06588,0,0,0,0
"Scrapbook of collected poetry",uum_accn2796.xml,80444/xv22277,0,0,0,0
"John Hardie diary",uum_accn0227.xml,80444/xv91397,0,0,0,0
"Utah State Historical Society Board of Trustees meeting minutes",uum_ms0633.xml,80444/xv92254,0,0,0,0
"Oratorio Society of Utah records",uum_accn1876.xml,80444/xv75778,0,0,0,0
"Hattie C. Hudson papers",uum_accn1700.xml,80444/xv62210,0,0,0,0
"American Mines Syndicate records",uum_accn2017.xml,80444/xv05160,0,0,0,0
"Kenneth R. Prentiss papers",uum_accn1928.xml,80444/xv99737,0,0,0,0
