Title,Document Name,Ark Identifier,July,August,September,Total
"White (Anne Terry) Papers",oru_ax468.xml,80444/xv97488,418,136,51,605
"McGraw (Eloise and William) Papers",oru_ax243.xml,80444/xv20868,40,282,192,514
"Sundeleaf (Richard) papers and architectural records",oru_coll196.xml,80444/xv47212,156,98,155,409
"Oregon Folklife Program Records",oru_coll378.xml,80444/xv68731,85,197,96,378
"Woodman (Ruth Cornwall) Papers",oru_ax690.xml,80444/xv04796,104,145,103,352
"Hoedads Cooperative Inc. records",oru_coll322.xml,80444/xv54919,28,273,51,352
"Jackson County, Oregon Records",oru_bx067.xml,80444/xv16766,56,175,96,327
"University Archives photographs",oru_uaref3.xml,80444/xv36846,39,226,38,303
"Archibald (Joseph) papers",oru_a215.xml,80444/xv88927,23,255,20,298
"Morse (Wayne L.) papers",oru_coll001.xml,80444/xv42426,63,128,106,297
"Williams (Jean) papers",oru_ax387.xml,80444/xv92852,96,93,106,295
"Bowerman (Bill) Papers",oru_ua003.xml,80444/xv98511,77,75,132,284
"Office of the President: Prince Lucien Campbell records",oru_ua001_004.xml,80444/xv51675,27,26,190,243
"Del Valle (Pedro) papers",oru_coll126.xml,80444/xv35240,46,99,97,242
"Duniway (Abigail Scott) Papers",oru_coll232b.xml,80444/xv63619,47,65,129,241
"Chambreau (Edward) Collection",oru_coll056.xml,80444/xv73195,77,88,75,240
"Rey (H.A.) Papers",oru_ax828.xml,80444/xv65672,62,76,89,227
"Corinne (Tee A.) Papers",oru_coll263.xml,80444/xv98508,61,65,93,219
"Cox (William R.) papers",oru_coll032.xml,80444/xv74564,43,49,127,219
"Cayuse, Yakima, and Rogue River Wars Papers",oru_bx047.xml,80444/xv85849,39,62,114,215
"Fox (Gardner) literary manuscripts, comic books and other material",oru_coll008.xml,80444/xv29623,40,75,75,190
"Gearhart (Sally Miller) Papers",oru_coll305.xml,80444/xv81757,33,66,90,189
"Southwest Oregon Research Project (SWORP) Collection",oru_coll268.xml,80444/xv14723,58,64,65,187
"Lord & Schryver architectural records",oru_coll098.xml,80444/xv36943,42,44,94,180
"Russ (Joanna) Papers",oru_coll261.xml,80444/xv52000,30,46,102,178
"Amoss (Ulius L.) papers",oru_coll005.xml,80444/xv35579,40,26,105,171
"Behn (Harry) Papers",oru_ax420.xml,80444/xv12322,54,53,59,166
"Bowman (Walter S.) photographs",oru_ph004.xml,80444/xv78677,42,44,79,165
"Megler (A. J. and Joseph G.) legal document",oru_ca1868jul20.xml,80444/xv90698,50,60,53,163
"Disque (Brice P.) papers",oru_coll115.xml,80444/xv69776,16,78,65,159
"Whiteley (Opal) Papers",oru_ax097.xml,80444/xv66355,47,40,66,153
"Worthington (Marjorie) papers",oru_coll152.xml,80444/xv04122,39,22,90,151
"Applegate (Oliver Cromwell) papers",oru_ax005.xml,80444/xv77642,47,36,64,147
"Woodard (William P.) papers",oru_coll153.xml,80444/xv82095,54,22,70,146
"Price (Margaret Evans) Papers",oru_ax735.xml,80444/xv25666,51,71,23,145
"Jane C. Grant papers",oru_coll041.xml,80444/xv91334,51,42,51,144
"Uchida (Yoshiko) Papers",oru_ax549.xml,80444/xv44125,40,41,62,143
"Moorhouse (Lee) photographs",oru_ph036.xml,80444/xv94299,38,50,53,141
"Ku Klux Klan Tillamook, Oregon Chapter No. 8 Records",oru_bx046.xml,80444/xv53018,38,55,48,141
"Davenport Family papers",oru_ax242.xml,80444/xv88243,51,42,48,141
"Seredy (Kate) Papers",oru_ax517.xml,80444/xv37289,33,33,74,140
"Fisher (Leonard Everett) Papers",oru_ax538.xml,80444/xv11292,36,44,60,140
"Kyne (Peter Bernard) Papers",oru_ax732.xml,80444/xv03086,46,44,48,138
"Cantwell (Robert) Papers",oru_coll020.xml,80444/xv41731,38,41,59,138
"Cosgrave (John O'Hara) Papers",oru_ax718.xml,80444/xv72176,44,63,30,137
"Breese (Edward Y.) papers",oru_coll136.xml,80444/xv25671,23,42,71,136
"Chase (Mary) Papers",oru_ax542.xml,80444/xv53706,40,58,37,135
"Circuit Riders, Inc. records",oru_bx167.xml,80444/xv69783,61,45,28,134
"Stevenson (Janet Marshall) Papers",oru_ax265.xml,80444/xv86534,46,47,40,133
"Therkelsen (Cachot) collection",oru_coll094.xml,80444/xv14378,36,46,50,132
"Ayer (Margaret) Papers",oru_ax506.xml,80444/xv31819,24,21,86,131
"Ainsworth (John C.) papers",oru_coll250.xml,80444/xv61910,41,37,53,131
"Haycox (Ernest) papers",oru_coll164.xml,80444/xv68407,24,47,59,130
"Feminist and Lesbian Periodical Collection",oru_coll257.xml,80444/xv94741,42,35,50,127
"Lawrence (Ellis Fuller) papers",oru_ax056.xml,80444/xv35243,33,31,62,126
"United States of America vs. Ernst Von Weizsäcker, et al. Records",oru_bx083.xml,80444/xv47381,18,45,61,124
"Warner (Gertrude Bass) papers",oru_ax701.xml,80444/xv26937,85,24,14,123
"Palmer (Joel) papers",oru_ax057.xml,80444/xv32992,33,46,44,123
"Furlong (Charles Wellington) papers",oru_ax698.xml,80444/xv23562,28,40,55,123
"Rumely (Edward A.) papers",oru_coll122.xml,80444/xv26002,24,47,52,123
"School of Architecture and Allied Arts (AAA) Student Drawings Collection",oru_aaa001.xml,80444/xv39794,41,44,37,122
"Forman (Harrison) Papers",oru_coll024.xml,80444/xv36544,40,23,58,121
"Andrews (Clarence Leroy) Papers",oru_coll067.xml,80444/xv38653,38,38,43,119
"Adair Family Reminiscences",oru_cbad11.xml,80444/xv77983,45,48,26,119
"Kimbark (Edward Wilson) papers",oru_coll092.xml,80444/xv04111,18,31,70,119
"Lynch (Peg) papers",oru_coll066.xml,80444/xv37635,33,25,61,119
"Smith (William C.) Papers",oru_ax311.xml,80444/xv19159,30,45,44,119
"Smythe (Richard Haviland) Papers",oru_coll134.xml,80444/xv85171,30,29,59,118
"Stern (Bernhard J.) papers",oru_coll026.xml,80444/xv62136,29,36,53,118
"Storrs (John) Architectural Drawings",oru_coll108.xml,80444/xv60892,23,44,50,117
"United States Work Projects Administration Oregon Federal Art Project Collection",oru_coll238.xml,80444/xv96452,24,42,51,117
"Neuberger (Richard) papers",oru_ax078.xml,80444/xv35233,40,38,38,116
"Root (E. Merrill) Papers",oru_coll051.xml,80444/xv99873,28,28,60,116
"Widowed Services Program/Displaced Homemaker Center and Widowed Services Program Records",oru_ua006.xml,80444/xv82099,26,35,53,114
"Olsen (Jack) Papers",oru_ax322.xml,80444/xv17792,34,44,34,112
"Merritt (Melvin Leroy) papers",oru_ax066.xml,80444/xv36942,6,68,38,112
"Glidden (Frederick D.) Papers",oru_coll148.xml,80444/xv02401,11,26,74,111
"Newton (Dwight Bennett) Papers",oru_coll192.xml,80444/xv19854,23,48,39,110
"Miller (Casey) and Swift (Kate) papers",oru_coll291.xml,80444/xv80889,21,29,58,108
"Parton (Margaret) papers",oru_coll036.xml,80444/xv75255,41,49,18,108
"Butterworth (Wally) papers",oru_coll129.xml,80444/xv60544,34,34,40,108
"Flynn (John T.) Papers",oru_coll116.xml,80444/xv00698,25,28,54,107
"Pinkerton (Robert E. and Kathrene) Papers",oru_ax591.xml,80444/xv36267,46,34,25,105
"LeFevre (Robert) papers",oru_coll202.xml,80444/xv29769,24,32,49,105
"Stevens (Hazard) papers",oru_ax042.xml,80444/xv40020,18,17,69,104
"Sawyer (Robert W.) papers",oru_ax100.xml,80444/xv99188,17,33,54,104
"Baynes (Pauline) papers",oru_a308.xml,80444/xv48573,13,18,72,103
"Mason (Arthur and Mary Frank) Papers",oru_ax402.xml,80444/xv33535,42,39,22,103
"Lane (Joseph) papers",oru_ax183.xml,80444/xv58488,33,24,45,102
"Unwin (Nora S.) Papers",oru_ax358.xml,80444/xv01724,33,44,25,102
"McKay (Douglas) papers",oru_ax063.xml,80444/xv03770,32,43,26,101
"George Lawrence Company records",oru_bx200.xml,80444/xv46273,33,37,30,100
"Stimely (Keith) Collection",oru_coll183.xml,80444/xv98853,25,17,58,100
"Hogan (Inez) Papers",oru_coll044.xml,80444/xv65332,25,36,39,100
"Wiener (Paul Lester) papers",oru_bx155.xml,80444/xv66707,43,36,20,99
"Stamper (Harry S.) Jr. Papers",oru_coll361.xml,80444/xv24615,13,66,20,99
"University of Oregon Archives negatives",oru_ua149.xml,80444/xv46093,23,42,33,98
"Leighton (Margaret Carver) Papers",oru_ax285.xml,80444/xv79698,29,28,41,98
"First National Bank of Oregon (Portland) early history",oru_a242.xml,80444/xv94320,21,39,38,98
"PCUN records",oru_coll335.xml,80444/xv06887,36,30,30,96
"Rajneesh Artifacts and Ephemera Collection",oru_coll275.xml,80444/xv60199,24,19,53,96
"Ernst (Alice Henson) papers",oru_coll039.xml,80444/xv59872,23,37,35,95
"Gordon (Robert W.) Collection",oru_ax039.xml,80444/xv07188,18,27,50,95
"Smith (Wallace) papers",oru_ax269.xml,80444/xv33294,26,30,38,94
"Rochester (Anna) Papers",oru_ax624.xml,80444/xv75247,17,18,59,94
"Moore (Rosalie) Papers",oru_coll215.xml,80444/xv32155,22,22,49,93
"Ivory (James) papers",oru_coll283.xml,80444/xv67388,40,24,27,91
"Heller (Hans) papers",oru_ax398.xml,80444/xv30465,28,32,31,91
"Berger (Josef) papers",oru_coll058.xml,80444/xv62253,20,21,50,91
"Meltzer (Milton) Papers",oru_ax533.xml,80444/xv80041,21,14,56,91
"Graves (Morris) papers",oru_coll326.xml,80444/xv90567,31,39,20,90
"University Archives sports information and media guides",oru_uaref5.xml,80444/xv18228,35,30,25,90
"Glaser (William and Lillian) Papers",oru_ax874.xml,80444/xv33872,37,30,22,89
"Appel (Benjamin) Papers",oru_ax491.xml,80444/xv40368,14,21,54,89
"Tee-Van (Helen Damrosch) Papers",oru_ax715.xml,80444/xv66364,20,29,39,88
"Mountaingrove (Ruth) Papers",oru_coll309.xml,80444/xv51562,23,23,41,87
"Woolley (Catherine) Papers",oru_ax642.xml,80444/xv36952,17,42,27,86
"Price (Christine) Papers",oru_ax448.xml,80444/xv72860,29,39,18,86
"Wiese (Kurt) Papers",oru_ax445.xml,80444/xv40030,28,31,27,86
"Hutchins (Grace) Papers",oru_ax625.xml,80444/xv07874,19,44,22,85
"Crook (George) papers",oru_a024.xml,80444/xv29760,30,26,29,85
"Skinner (James E. and Susan L.) Papers",oru_ax209.xml,80444/xv03096,27,34,23,84
"Daly (Maureen) Papers",oru_ax753.xml,80444/xv86541,21,32,31,84
"Pierce (Walter M.) papers",oru_coll068.xml,80444/xv92701,43,15,25,83
"Leach (Lilla Irvin) Papers",oru_ax756.xml,80444/xv23046,13,12,58,83
"Grey (Zane) Papers",oru_ax462.xml,80444/xv12662,18,28,37,83
"Keally (Francis) Papers",oru_ax381.xml,80444/xv32162,21,28,33,82
"Atwater (Montgomery Meigs) Papers",oru_ax630.xml,80444/xv73878,6,41,34,81
"Alexander (Charles) papers",oru_ax006.xml,80444/xv10267,20,31,30,81
"Collins (Mary) papers",oru_ax201.xml,80444/xv83016,21,50,10,81
"Underhill (Ruth Murray) Papers",oru_ax570.xml,80444/xv42416,32,27,21,80
"W.P.A. Oregon Historical Records Survey Records",oru_bx066.xml,80444/xv84139,29,22,29,80
"Lopp (William Thomas) papers",oru_ax058.xml,80444/xv38312,9,34,37,80
"Hyman (Trina Schart) Papers",oru_coll065.xml,80444/xv14725,15,28,37,80
"Slobodkin (Louis) Papers Addendum",oru_coll178.xml,80444/xv41401,1,59,20,80
"Ingebretsen (James C.) Papers",oru_coll147.xml,80444/xv95777,36,13,30,79
"Stafford (Kim Robert) Collection",oru_coll206.xml,80444/xv99529,26,22,31,79
"Pitz (Henry C.) Papers",oru_ax392.xml,80444/xv81744,31,26,21,78
"Burton (Virginia) Papers",oru_ax839.xml,80444/xv98850,20,33,24,77
"Kennell (Ruth Epperson) Papers",oru_ax872.xml,80444/xv41053,27,30,19,76
"Klamath Tribal Council Records",oru_bx051.xml,80444/xv18475,21,22,33,76
"Weddell (Suzanne E.) papers",oru_coll047.xml,80444/xv60894,9,42,25,76
"Carr (Mary Jane) Papers",oru_ax121.xml,80444/xv34558,31,33,12,76
"Dowell (Benjamin Franklin) papers",oru_ax031.xml,80444/xv41730,23,14,39,76
"Wilson (Eleanor) Papers",oru_ax611.xml,80444/xv71831,28,31,16,75
"Cooper (Arvazena A.) Papers",oru_cbc784.xml,80444/xv52684,12,15,48,75
"Hart (Merwin K.) Papers",oru_coll121.xml,80444/xv74575,16,22,36,74
"Brookman (Herman) architecture files",oru_ax330.xml,80444/xv84833,9,25,40,74
"Ashmore Family papers",oru_ax564.xml,80444/xv09583,19,24,31,74
"Rosenberg (Louis Conrad) Collection",oru_ax509.xml,80444/xv01726,13,22,38,73
"Ballard (W. Todhunter) papers",oru_coll049.xml,80444/xv69785,18,10,45,73
"Wilson (Edward Arthur) papers",oru_ax775.xml,80444/xv19622,25,39,8,72
"Zerzan (John) Papers",oru_coll273.xml,80444/xv81752,23,20,29,72
"Marsden (Edward) papers",oru_ax069.xml,80444/xv69775,26,12,34,72
"Hudson's Bay Company Collection",oru_f978h869.xml,80444/xv58833,13,20,38,71
"Clark (Robert D.) Papers",oru_coll285.xml,80444/xv74577,22,18,31,71
"Henry Davidson Sheldon Papers",oru_coll155.xml,80444/xv81416,8,15,48,71
"Yaquina Deep Sea Fishing Company stock certificate",oru_ca1889sept7.xml,80444/xv70843,0,48,22,70
"Parker (Horatio Hyde) papers",oru_ax076.xml,80444/xv02400,24,29,17,70
"Bogart (Mayo Methot) memorabilia",oru_cab633.xml,80444/xv70385,7,34,29,70
"Wyndham (Lee and Robert) Papers",oru_ax472.xml,80444/xv08913,16,37,17,70
"Pogány (Willy A.) Papers",oru_coll199.xml,80444/xv14381,11,16,42,69
"Elgin (Suzette Haden) Papers",oru_coll307.xml,80444/xv57659,24,24,21,69
"Ross (Marion Dean) Papers",oru_coll231.xml,80444/xv30446,23,29,17,69
"Ward (Lynd) Papers",oru_ax724.xml,80444/xv70459,20,23,26,69
"Burgess Family papers",oru_coll209.xml,80444/xv39941,25,23,21,69
"Detweiler (Charles) Papers",oru_ax333.xml,80444/xv83455,2,3,63,68
"Wilson (Hazel Hutchins) Papers",oru_ax377.xml,80444/xv33531,27,19,22,68
"Lurton Blassingame Literary Agency Records",oru_ax043.xml,80444/xv82437,17,22,29,68
"Hobart (Alice Tisdale) Papers",oru_ax197.xml,80444/xv89611,12,15,40,67
"Morey (Walter Nelson) papers",oru_coll230.xml,80444/xv97819,13,20,34,67
"University Archives alphabetical subject files",oru_uaref1.xml,80444/xv99267,24,20,23,67
"University Archives biographical files",oru_uaref2.xml,80444/xv70349,31,22,13,66
"Summers (James) Papers",oru_ax495.xml,80444/xv44814,13,36,17,66
"O'Dell (Scott) Papers",oru_ax809.xml,80444/xv48581,5,6,55,66
"Archer (Jules) Papers",oru_ax314.xml,80444/xv77986,28,3,35,66
"Warner (Gertrude Bass) papers",oru_ua022.xml,80444/xv70507,12,26,28,66
"Moore (Lilian) Papers",oru_ax434.xml,80444/xv64655,18,22,25,65
"SO CLAP! (Southern Oregon Country Lesbian Archival Project) Collection",oru_coll266.xml,80444/xv68074,17,21,27,65
"Stone (Willis E.) Papers",oru_coll118.xml,80444/xv22930,24,22,19,65
"Waldo (John B.) Papers",oru_coll303.xml,80444/xv49267,17,21,27,65
"Cole (Hallet E.) Collection on Zeppelins and Ligther-Than-Air Craft",oru_coll339.xml,80444/xv61577,21,30,14,65
"Porter (Charles Orlando) papers",oru_ax088.xml,80444/xv68064,22,17,26,65
"Bentley (Percy Dwight) papers",oru_coll145.xml,80444/xv22923,22,22,20,64
"Cressman (Luther) Papers",oru_ua005.xml,80444/xv17458,13,16,35,64
"Clements (Calvin) Papers",oru_ax493.xml,80444/xv83807,7,8,49,64
"Burnet (Dana) Papers",oru_coll141.xml,80444/xv10964,17,16,31,64
"Steiner (George) Papers",oru_ax537.xml,80444/xv05485,13,30,21,64
"Applegate (Lindsay) papers",oru_ax004.xml,80444/xv44808,24,20,19,63
"Duvoisin (Roger) and Fatio (Louise) Papers",oru_ax596.xml,80444/xv59179,10,18,35,63
"Zim (Herbert Spencer and Sonia Bleeker) Papers",oru_ax558.xml,80444/xv50293,23,6,34,63
"Emery (Anne) Papers",oru_coll185.xml,80444/xv81755,20,31,12,63
"Tunis (Edwin) Papers",oru_ax776.xml,80444/xv26010,12,18,33,63
"Alaska Mining and Prospecting Company Records",oru_bx001.xml,80444/xv87560,25,21,17,63
"Sutton, Whitney and Aandahl Architectural records",oru_bx172.xml,80444/xv94063,13,13,36,62
"Teal (Joseph Nathan) papers",oru_ax171.xml,80444/xv20394,11,20,31,62
"Rutland (Eva) Papers",oru_coll063.xml,80444/xv78335,14,15,33,62
"Roberts (Archibald) collection",oru_ax824.xml,80444/xv21878,6,15,41,62
"Gates (Doris) papers",oru_coll180.xml,80444/xv32161,14,17,31,62
"Warner Creek Fire Collection",oru_coll287.xml,80444/xv93031,20,21,21,62
"Lyle Jr. (Eugene P.) papers",oru_coll010.xml,80444/xv46490,8,20,33,61
"Davies (Mary Carolyn) papers",oru_ax407.xml,80444/xv01000,24,19,18,61
"Crain (Lucille Cardin) papers",oru_coll095.xml,80444/xv68414,18,15,28,61
"Nichols (Ernest F. Loring "Red") papers",oru_ax539.xml,80444/xv66931,15,14,32,61
"Mills (Randall V.) Papers",oru_coll088.xml,80444/xv71485,18,3,40,61
"Hogan (Ray) papers",oru_ax838.xml,80444/xv51568,17,11,33,61
"Oregon Stage Coach Company records",oru_bx050.xml,80444/xv19375,19,24,18,61
"Flebbe (Beulah) papers",oru_ax502.xml,80444/xv78460,27,22,11,60
"Ruhtenberg (Polly King) Papers",oru_coll081.xml,80444/xv58495,6,11,43,60
"Barnett (Homer) Papers",oru_ua002.xml,80444/xv99538,16,15,29,60
"Jones (Elizabeth Orton) Oral Memoirs",oru_coll319.xml,80444/xv16223,11,26,23,60
"Dost (Jeanne) papers",oru_coll366.xml,80444/xv94845,8,8,44,60
"Ware (Harlan) papers",oru_ax565.xml,80444/xv01165,13,33,14,60
"Montgomery (Mary Phelps) letter Walter F. Burrell",oru_ca1905jan18.xml,80444/xv00668,16,32,12,60
"Holden (Ashley E.) papers",oru_coll138.xml,80444/xv91666,27,17,15,59
"Pratt (John C.) Collection of Warren Heywood Williams Architectural Drawings",oru_coll150.xml,80444/xv28058,10,13,36,59
"Pettengill (Samuel B.) papers",oru_coll015.xml,80444/xv01044,28,17,14,59
"Hawkins (John and Ward) papers",oru_coll071.xml,80444/xv06860,26,13,20,59
"Haenigsen (Harry) Papers",oru_ax778.xml,80444/xv43110,10,12,37,59
"Burton/Lake/Garton family papers",oru_coll301.xml,80444/xv63629,15,25,19,59
"Benary-Isbert (Margot) Papers",oru_ax394.xml,80444/xv45156,13,7,38,58
"Wilson (O. Meredith) Papers",oru_ua010.xml,80444/xv80390,11,14,33,58
"Wheeler (Laura Maude) Papers",oru_ax372.xml,80444/xv14031,26,18,13,57
"Jones (Harold) Papers",oru_ax610.xml,80444/xv08220,19,25,13,57
"Foster (Genevieve) Papers",oru_ax840.xml,80444/xv98503,11,15,30,56
"Selsam (Millicent Ellis) papers",oru_ax457.xml,80444/xv57130,11,5,40,56
"Henderson (Le Grand) papers",oru_coll021.xml,80444/xv69787,8,4,44,56
"Lockley (Fred) papers",oru_cbl812.xml,80444/xv67922,18,14,24,56
"Ryles (Nancy)",oru_coll364.xml,80444/xv58880,10,6,40,56
"May (Charles Paul) Papers",oru_ax489.xml,80444/xv05142,20,22,14,56
"Lagemann (John K.) papers",oru_ax660.xml,80444/xv89892,9,33,13,55
"Overhulse (Boyd R.) papers",oru_ax515.xml,80444/xv67266,5,6,43,54
"Adams (Frank R.) Papers",oru_ax527.xml,80444/xv46871,10,17,27,54
"Whitehouse (Harold C.) papers",oru_ax373.xml,80444/xv38319,9,20,25,54
"Sterling (Dorothy) Papers",oru_ax852.xml,80444/xv88597,14,11,29,54
"Montgomery (Rutherford) Papers",oru_ax352.xml,80444/xv58845,12,9,33,54
"Pruett (James Hugh) papers",oru_ax091.xml,80444/xv91574,22,15,17,54
"Chadwick (Joseph) correspondence",oru_a200.xml,80444/xv70285,19,7,28,54
"Beeson (Welborn) Papers",oru_ax799.xml,80444/xv34548,16,25,12,53
"Beatty (Hetty Burlingame) Papers",oru_ax452.xml,80444/xv42076,6,11,36,53
"Werth (Kurt) Papers",oru_coll100.xml,80444/xv63283,10,11,31,52
"Lenniger Literary Agency records",oru_ax073.xml,80444/xv19852,28,16,8,52
"University High School records",oru_ua085.xml,80444/xv15664,13,21,18,52
"Dunn (Frederick Stanley) scrapbooks",oru_coll246.xml,80444/xv11032,15,9,28,52
"Knight (Granville F.) Papers",oru_coll082.xml,80444/xv42427,8,18,25,51
"Crosby (Alexander L.) papers",oru_coll013.xml,80444/xv24979,16,17,18,51
"Petersham (Maud and Miska) Illustrations",oru_ax534.xml,80444/xv54056,16,20,15,51
"Whitcup (Leonard) Sheet Music Collection",oru_coll074.xml,80444/xv79537,24,12,15,51
"Applegate (Jesse A.) letter",oru_sfm014.xml,80444/xv56518,18,15,18,51
"Price (Edith Ballinger) Papers",oru_coll214.xml,80444/xv52677,6,19,26,51
"Williams (Chester S.) papers",oru_coll018.xml,80444/xv67041,9,11,31,51
"Ross (Marion Dean) Chapter of the Society of Architectural Historians",oru_coll316.xml,80444/xv21865,21,11,18,50
"Office of the President: Harry K. Newburn and Orlando John Hollis (interim) records",oru_ua001_008.xml,80444/xv18054,10,14,26,50
"Lytle (Robert Day) Papers",oru_ax788.xml,80444/xv69090,11,27,12,50
"Green (Paul) screenplays and scripts",oru_ax429.xml,80444/xv77653,7,14,29,50
"Fuller (Ethel Romig) papers",oru_ax650.xml,80444/xv57543,17,5,27,49
"Camp Waldport Records",oru_bx034.xml,80444/xv20185,8,24,17,49
"Werner (Vivian Lescher) Papers",oru_ax641.xml,80444/xv10276,19,16,14,49
"Bulla (Clyde Robert) papers",oru_a297.xml,80444/xv82774,11,13,25,49
"Reck (Franklin M.) Papers",oru_ax692.xml,80444/xv01722,11,12,25,48
"Holling (Holling Clancy) Papers",oru_ax304.xml,80444/xv45499,16,8,24,48
"Holberg (Ruth Langland) papers",oru_coll179.xml,80444/xv45502,18,16,14,48
"Lee (Manning) Papers",oru_ax530.xml,80444/xv06510,16,26,6,48
"National Association for the Advancement of Colored People (NAACP), Portland Records",oru_coll295.xml,80444/xv24502,22,7,19,48
"Moorhouse (Lee) letters received",oru_a082.xml,80444/xv16241,22,13,12,47
"Levinger (Lee Joseph) Papers",oru_ax310.xml,80444/xv11983,15,18,14,47
"Newberry (Clare Turlay) Papers",oru_ax681.xml,80444/xv41400,15,23,9,47
"Noël (Auguste Louis) Architectural Plans",oru_ax619.xml,80444/xv64311,14,21,12,47
"DeYoung and Roald Architectural Plans and Photographs",oru_bx131.xml,80444/xv17804,8,9,30,47
"Welch (William Moses) Papers",oru_ax173.xml,80444/xv00017,20,18,9,47
"Hader (Berta and Elmer) Papers",oru_ax441.xml,80444/xv50977,15,15,16,46
"Warren (Charles Marquis) Papers",oru_ax714.xml,80444/xv56789,26,9,11,46
"Anthony (Edward) papers",oru_ax653.xml,80444/xv15298,2,1,43,46
"Wilson (Donald) papers",oru_ax628.xml,80444/xv20996,15,22,9,46
"Buckley (Frederic Robert) papers",oru_ax319.xml,80444/xv94308,11,24,11,46
"Nesmith (James Willis) legal document",oru_ca1865aug7.xml,80444/xv51577,8,22,15,45
"Ellsworth (Mathew "Harris") Papers",oru_ax033.xml,80444/xv74563,4,9,32,45
"Beekman Family papers",oru_ax010.xml,80444/xv88079,9,8,28,45
"Jefferson Center for Education and Research records",oru_coll317.xml,80444/xv84390,12,21,12,45
"Isaac (Leo Anthony) papers",oru_ax730.xml,80444/xv23461,17,11,17,45
"Mountaingrove (Ruth) Videotape Autobiography Collection",oru_coll265.xml,80444/xv27369,10,21,14,45
"Lyons (Eugene) Papers",oru_coll117.xml,80444/xv30454,12,10,22,44
"Floethe (Louise Lee and Richard) Papers",oru_ax447.xml,80444/xv13351,16,19,8,43
"Cornucopia Mines records",oru_bx005.xml,80444/xv84936,15,14,14,43
"Burger (Carl) Papers",oru_ax577.xml,80444/xv37637,8,7,28,43
"Stratemeyer Syndicate Records",oru_ax815.xml,80444/xv83120,7,11,25,43
"Purinton (Frank R.) Papers",oru_coll210.xml,80444/xv55756,12,8,23,43
"Miller (Robert Aubrey) papers",oru_ax070.xml,80444/xv05770,9,18,16,43
"Jagendorf (M. A.) papers",oru_coll045.xml,80444/xv51999,6,13,23,42
"Porter (William) diary",oru_a096.xml,80444/xv61209,11,22,9,42
"Barnes (Eugene) and David Dougherty manuscript",oru_coll393.xml,80444/xv82495,7,30,5,42
"Herzog (Harry Albert) architectural plans, specifications, and photographs",oru_ax599.xml,80444/xv55763,14,13,15,42
"Warner (Mason Y.) papers",oru_coll245.xml,80444/xv29077,14,21,7,42
"Ogle (Lucille) Papers",oru_coll201.xml,80444/xv86543,12,11,19,42
"Robinson (Gerald) Photographs",oru_ph264.xml,80444/xv39350,17,10,15,42
"King (Willford I.) papers",oru_coll089.xml,80444/xv64995,13,2,27,42
"Jarvis (Bruce and Anna) Papers",oru_ax386.xml,80444/xv36271,16,14,12,42
"Brann (Esther) Papers",oru_ax432.xml,80444/xv76619,24,8,10,42
"Thompson (Herbert C.) papers",oru_ax067.xml,80444/xv00020,6,25,10,41
"Moreau (Jacqueline) papers",oru_coll459.xml,80444/xv57366,20,11,10,41
"WomanShare records",oru_coll269.xml,80444/xv08663,14,10,17,41
"Flack (Marjorie) Illustrations",oru_ax867.xml,80444/xv87226,12,11,18,41
"Howell (Leslie D.) architectural drawings",oru_coll146.xml,80444/xv90299,10,13,18,41
"Hendrickson (David) Papers",oru_coll043.xml,80444/xv81751,16,10,14,40
"Cloutier (James) photographs",oru_ph263.xml,80444/xv79663,8,5,27,40
"Bourne (Jonathan) Papers",oru_ax019.xml,80444/xv08900,15,9,16,40
"Lewis (Charles C.) letter and photographs",oru_ca1895aug18.xml,80444/xv71456,7,18,15,40
"Pennell (Joseph Stanley) papers",oru_ax194.xml,80444/xv91067,18,16,6,40
"Thompson (David E.) Landscape Architecture Project Files",oru_ax851.xml,80444/xv83122,8,16,15,39
"Curry (Thomas A.) Papers",oru_ax318.xml,80444/xv84823,8,20,11,39
"Allen (Don B. and Terry Diener) Papers",oru_ax500.xml,80444/xv33189,14,17,8,39
"Smith (William Carlson) papers",oru_ax364.xml,80444/xv70077,9,22,7,38
"Davidson (C. Girard) papers",oru_coll162.xml,80444/xv35576,11,13,14,38
"Loomis (Noel) papers",oru_coll165.xml,80444/xv67416,2,6,30,38
"Wood (Hugh B.) Papers",oru_ua011.xml,80444/xv99020,10,10,18,38
"Butcher (Claude R.) papers",oru_coll137.xml,80444/xv16433,8,13,17,38
"Fealy (Barbara) Landscape Architect Records",oru_coll262.xml,80444/xv76647,18,12,8,38
"Yaukey (Grace Sydenstricker) Papers",oru_ax498.xml,80444/xv07534,12,10,15,37
"Hoffman (Rolla) Papers",oru_ax703.xml,80444/xv40026,18,9,10,37
"Du Jardin (Rosamond) papers",oru_coll252.xml,80444/xv75415,7,12,18,37
"Frankenberg (Robert C.) Papers",oru_coll042.xml,80444/xv30113,11,17,9,37
"Newhouse (Carol) Photographs and Papers",oru_coll431.xml,80444/xv68844,16,10,11,37
"Adshead (Gladys Lucy) Papers",oru_ax446.xml,80444/xv43785,11,16,10,37
"Office of the President: William Beaty Boyd records",oru_ua001_013.xml,80444/xv89511,6,3,28,37
"Wilkin (Eloise) Papers",oru_coll213.xml,80444/xv32847,6,19,12,37
"Little (John) papers",oru_coll325.xml,80444/xv64572,15,11,11,37
"Fuller (Arthur D.) papers",oru_ax324.xml,80444/xv69622,10,14,13,37
