Title,Document Name,Ark Identifier,July,August,September,Total
"Northwest Hardware Company records",xoe_cpnws0212nwhardware.xml,80444/xv12330,0,1,3,4
"Mangan and Woodcock family papers",xoe_cpnws0297manganwoodcock.xml,80444/xv94580,0,2,2,4
"Puget Sound Mail newspaper photographs",xoe_cpnws0220psmail.xml,80444/xv07542,0,0,3,3
"Mothers of World War Veterans records",xoe_cpnws0287mothersclub.xml,80444/xv58053,0,2,1,3
"Washington State Federation of Democratic Women",xoe_cpnws0300wfdw.xml,80444/xv57788,2,0,1,3
"Fish Industry publications",xoe_cpnws0151fishindustry.xml,80444/xv13323,0,0,3,3
"Jeffcott (Percival R.) and Dorothy Koert scrapbooks",xoe_cpnws0170jeffcottkoertscrapbooks.xml,80444/xv69506,0,2,1,3
"Whatcom Land Trust records",xoe_cpnws0274wltr.xml,80444/xv38946,0,0,3,3
"Hottell (Diana) articles on Methow Valley pioneers",xoe_cpnws0323hottell.xml,80444/xv40295,2,0,1,3
"Democratic Party, Whatcom County Chapter campaign records",xoe_cpnws0126democraticcampaignrecords.xml,80444/xv46600,0,0,3,3
"Macy (James W.) photographs",xoe_cpnws0226macy.xml,80444/xv04463,2,0,1,3
"Center for Pacific Northwest Studies Miscellaneous Photograph Collection",xoe_cpnws0185miscphoto.xml,80444/xv71893,0,0,3,3
"Dotson (Charles) thesis collection",xoe_cpnws0128charlesdotsonthesiscollection.xml,80444/xv17498,0,1,2,3
"National Science Foundation Two Hundred-Mile Boundary Limit conference materials",xoe_cpnws0207natscifound.xml,80444/xv23828,0,1,2,3
"Washington Science Teachers Association Records",xoe_cpnws0034wsta.xml,80444/xv73879,1,0,2,3
"Wetherell family papers",xoe_cpnws0267wetherell.xml,80444/xv83124,2,0,1,3
"Wolcott (Ernest E.) research collection on Washington lakes",xoe_cpnws0280wolcott.xml,80444/xv40715,0,0,3,3
"Sandison (Wilbur J.) photographs",xoe_cpnws0227sandison.xml,80444/xv37299,1,0,2,3
"Twentieth Century Club records",xoe_cpnws0249twentycent.xml,80444/xv35928,0,0,3,3
"Vernon (Manfred C.): International Joint Commission on Point Roberts collection",xoe_cpnws0187vernonijcpr.xml,80444/xv74240,0,0,2,2
"Dassow (John) book collection",xoe_cpnws0124johndassowbookcollection.xml,80444/xv02578,0,0,2,2
"Briggs (C.) photographs",xoe_cpnws0313briggs.xml,80444/xv84909,0,0,2,2
"Nooksack River Bridge photographs",xoe_cpnws0210nooksackbridge.xml,80444/xv46872,0,0,2,2
"Friends of Skagit County records",xoe_cpnws0328fosc.xml,80444/xv32864,0,0,2,2
"Western Washington State College Symposium on Canadian-American Relations records",xoe_cpnws0262wwucanada.xml,80444/xv55929,0,0,2,2
"Center for Pacific Northwest Studies Miscellaneous Map collection",xoe_cpnws0202miscmaps.xml,80444/xv18831,0,0,2,2
"Soine Shoe Store records",xoe_cpnws0320soine.xml,80444/xv39837,0,0,2,2
"Whatcom County Cooperative Hatcheries records",xoe_cpnws0270wcch.xml,80444/xv45503,0,0,2,2
"McIntyre (Larry) collection on Whatcom County politics",xoe_cpnws0198mcintyre.xml,80444/xv54738,1,0,1,2
"Burk (Mary K.) Papers",xoe_sc0004burkmk.xml,80444/xv76101,0,2,0,2
"People for Puget Sound records",xoe_cpnws0337pfps.xml,80444/xv88989,0,0,2,2
"Skinner (Knute) papers",xoe_cpnws0056skinner.xml,80444/xv98847,0,0,1,1
"Whatcom County title abstracts",xoe_cpnws0273wcta.xml,80444/xv76058,0,0,1,1
"Seattle Water Department photographs",xoe_cpnws0116seattlewaterdepartmentphotographs.xml,80444/xv39178,0,0,1,1
"Conyers (Harvey)",xoe_cpnws0120harveyconyersscrapbooks.xml,80444/xv62075,0,0,1,1
"Citizen's Dock photographs",xoe_cpnws0115citizensdockphotographs.xml,80444/xv73150,0,0,1,1
"SAFE Bellingham newspaper clippings",xoe_cpnws0225safebh.xml,80444/xv71841,0,0,1,1
"Smith (Curtis F.) Papers",xoe_cpnws0331smithc.xml,80444/xv43502,0,0,1,1
"Miscellaneous government certificates collection",xoe_cpnws0201miscgovcert.xml,80444/xv86201,0,0,1,1
"Kiphart (Clarence) papers",xoe_cpnws0174kiphartc.xml,80444/xv02011,0,0,1,1
"Fairhaven City Water and Power Company ledger book",xoe_cpnws0143fairhavenwater.xml,80444/xv92892,0,0,1,1
"Terrace (Frank) Memoir and Related Materials",xoe_cpnws0338.xml,80444/xv30764,0,0,1,1
"Scudder (O.C.) photographs",xoe_cpnws0229scudder.xml,80444/xv15722,0,0,1,1
"Western Washington University special events photographs",xoe_cpnws0265wwueventsphotos.xml,80444/xv06390,0,0,1,1
"City Center Development Authority records",xoe_cpnws0314citycenterdevauth.xml,80444/xv34100,0,0,1,1
"Collection of Washington State laws",xoe_cpnws0325walaws.xml,80444/xv09841,0,0,1,1
"Miscellaneous book collection",xoe_cpnws0200miscbooks.xml,80444/xv26040,0,0,1,1
"Cascade Wilderness Club scrapbook",xoe_cpnws0107cascadewildernessclub.xml,80444/xv11956,0,0,1,1
"Wetherell (June) research collection on the Pacific Northwest",xoe_cpnws0268wetherelljune.xml,80444/xv15753,0,0,1,1
"Morgan (Emrys B.) financial ledgers",xoe_cpnws0204emrysmorgan.xml,80444/xv22183,0,0,1,1
"Association of Washington Geographers records",xoe_cpnws0083awg.xml,80444/xv54629,0,0,1,1
"Senour (Grant) Photographs",xoe_cpnws0317senour.xml,80444/xv45602,0,0,1,1
"United States Power Squadrons District 16 records",xoe_cpnws0250uspowersquadron.xml,80444/xv86627,0,0,1,1
"Kibbe (L.A.) papers",xoe_cpnws0173kibbela.xml,80444/xv36965,0,0,1,1
"Henley (Elizabeth A.) papers",xoe_cpnws0164henley.xml,80444/xv53009,0,0,1,1
"Johnson (Dorothy H.) papers",xoe_cpnws0171johnsond.xml,80444/xv18026,0,0,1,1
"Unknown",xoe_cpnws0224roe.xml,80444/xv38664,0,0,0,0
,,Totals,2394,2990,3416,8800
